"opeid","school","subsidized13","unsubsidized13","parent13","grad_plus13","grants13","perkins13","FSEOG13","FWS13","subsidized14","unsubsidized14","parent14","grad_plus14","grants14","perkins14","FSEOG14","FWS14","subsidized15","unsubsidized15","parent15","grad_plus15","grants15","perkins15","FSEOG15","FWS15","subsidized16","unsubsidized16","parent16","grad_plus16","grants16","perkins16","FSEOG16","FWS16","subsidized17","unsubsidized17","parent17","grad_plus17","grants17","perkins17","FSEOG17","FWS17"
"04217800","BOCA BEAUTY ACADEMY",180827,252925,14045,0,218269,NA,NA,NA,313055,445698,14820,0,374671,NA,NA,NA,308148,449338,61454,0,389740,NA,NA,NA,576292,877311,113797,0,783630,NA,NA,NA,734756,1075597,167806,0,1112809,NA,NA,NA
"04221200","BLY'S SCHOOL OF COSMETOLOGY",56000,47750,0,0,121486,NA,NA,NA,312300,397031,0,0,426463,NA,NA,NA,67750,91024,0,0,119140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04222100","ANTON AESTHETICS ACADEMY",1244,2132,0,0,NA,NA,NA,NA,8688,14904,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04228900","BEAUTY ANATOMY INSTITUTE OF COSMETOLOGY AND WELLNESS",3500,6000,0,0,NA,NA,NA,NA,62045,104671,0,0,109608,NA,NA,NA,38678,56788,0,0,88063.36,NA,NA,NA,90951,142771,6000,0,151460.12,NA,NA,NA,93588,161943,0,0,197445.85,NA,NA,NA
"04203800","WOODRUFF MEDICAL TRAINING AND TESTING",117380,195500,0,0,202412,NA,NA,NA,338186,569496,15800,0,576048,NA,NA,NA,285455,466734,29209,0,566770,NA,NA,5871,243372,492606,9602,0,445689.34,3422,NA,10089,269091,512698,23622,0,504213.78,NA,13481,7969
"04208000","TECHNOLOGY CENTER",36319,55667,0,0,13382,NA,NA,NA,118088,206972,0,0,99860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04218000","UNITED MEDICAL AND BUSINESS INSTITUTE",38288,62400,0,0,58727,NA,NA,NA,208647,334716,13120,0,321526,NA,NA,NA,195970,334962,28493,0,399670,NA,NA,NA,36400,63000,0,0,86775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04221100","NEW HORIZONS MEDICAL INSTITUTE",4500,6000,0,0,NA,NA,NA,NA,377427,531496,10473,0,634028,NA,NA,NA,456254,606992,19598,0,713744.87,NA,NA,NA,302681,399447,21217,0,495485,NA,NA,NA,339794,474649,15000,0,504723.59,NA,NA,NA
"04165200","MAUNA LOA HELICOPTERS",1944,1111,70000,0,NA,NA,NA,NA,972,556,59448,0,NA,NA,NA,NA,6110,3777,465208,0,NA,NA,NA,NA,5832,6389,410658,0,NA,NA,NA,NA,6804,3888,249394,0,NA,NA,NA,NA
"04195600","TRIBECA FLASHPOINT MEDIA ARTS ACADEMY",539237,434112,196768,0,147423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14098,NA,57000,NA,NA,NA,NA,NA,21558,NA,42000,NA,NA,NA,NA,NA,NA,50278,22605
"04224400","NETWORKS BARBER COLLEGE",12250,7000,0,0,40761,NA,NA,NA,79527,42000,0,0,148000,NA,NA,NA,69489,63344,0,0,154375.73,NA,NA,NA,60208,74292,0,0,134342.04,NA,NA,NA,89418,66253,0,0,157565.79,NA,NA,NA
"04224500","TRENZ BEAUTY ACADEMY",17500,12000,0,0,49989,NA,NA,NA,131841,157775,0,0,199544,NA,NA,NA,91534,112448,0,0,147073,NA,NA,NA,111946,152812,0,0,186223.3,NA,NA,NA,204775,293624,0,0,341946.19,NA,NA,NA
"04229900","DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY",2792,0,0,0,NA,NA,NA,NA,38547,42768,0,0,59902,NA,NA,NA,77962,112978,0,0,119999,NA,NA,NA,102376,138624,9944,0,104036,NA,NA,NA,126419,175728,4972,0,130761,NA,NA,NA
"01040900","TRICOCI UNIVERSITY OF BEAUTY CULTURE",74042,75318,20080,0,241420,NA,NA,NA,223455,260888,31527,0,269146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03026200","HEAD'S WEST KENTUCKY BEAUTY COLLEGE",69503,53928,0,0,158630,NA,NA,NA,109415,129619,0,0,233394,NA,NA,NA,87169,95476,0,0,184732,NA,NA,NA,NA,NA,NA,NA,2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04209600","INSTITUTE OF HEALTH SCIENCES",76293,127290,0,0,42060,NA,NA,NA,196137,299606,8000,0,189589,NA,NA,NA,198023,338106,10000,0,172252,NA,NA,NA,207299,353608,0,0,221320.38,NA,NA,NA,210612,346564,4300,0,208009.59,NA,NA,NA
"04214100","COSMOTECH SCHOOL OF COSMETOLOGY",31683,39441,0,0,42229,NA,NA,NA,68872,87332,0,0,86460,NA,NA,NA,104931,108460,7900,0,124788,NA,NA,NA,89306,134572,0,0,117726.28,NA,NA,NA,66250,84498,0,0,56741,NA,NA,NA
"04159300","MARKETTI ACADEMY OF COSMETOLOGY",3500,1747,0,0,106071,NA,NA,NA,29981,16250,0,0,114264,NA,NA,NA,59973,48402,6900,0,122967,NA,NA,NA,103409,62418,4425,0,147801,NA,NA,NA,68906,54632,0,0,110577,NA,NA,NA
"04174400","ROCHESTER SCHOOL OF HAIR DESIGN",11080,17225,0,0,140502,NA,NA,NA,103331,106595,0,0,156609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04152200","CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TECHNICAL CENTER",27708,39363,0,0,43710,NA,NA,NA,48762,67684,0,0,82793,NA,NA,NA,76549,73806,0,0,123014,NA,NA,NA,117306,112444,0,0,170627,NA,NA,NA,70925,59835,0,0,126715.22,NA,NA,NA
"04179000","NEW IMAGE SCHOOL OF COSMETOLOGY, LLC, THE",3500,2000,0,0,23500,NA,NA,NA,86646,107163,0,0,120231,NA,NA,NA,NA,NA,NA,NA,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04218400","CITY POINTE BEAUTY ACADEMY",76474,46490,0,0,75198,NA,NA,NA,185139,162779,3700,0,200779,NA,NA,NA,192230,204722,0,0,225059,NA,NA,NA,249303,283311,9095,0,304725,NA,NA,NA,224091,295477,5956,0,312480,NA,NA,NA
"02251700","FOSTER'S COSMETOLOGY COLLEGE",27500,46000,0,0,113486,NA,NA,NA,73030,114415,0,0,132288,NA,NA,NA,103500,146696,0,0,163355,NA,NA,NA,85162,124890,0,0,166239.62,NA,NA,NA,76000,111189,0,0,154566,NA,NA,NA
"04214600","GRACE COLLEGE OF BARBERING",41830,70782,0,0,68805,NA,NA,NA,114148,173570,0,0,138712,NA,NA,NA,48952,74388,0,0,98156,NA,NA,NA,60359,112198,0,0,102196,NA,NA,NA,35379,54594,0,0,63048,NA,NA,NA
"04219100","ALEXANDER PAUL INSTITUTE OF HAIR DESIGN",3500,2500,0,0,NA,NA,NA,NA,61047,53397,6000,0,80245,NA,NA,NA,68366,81696,17700,0,45479,NA,NA,NA,90884,117135,33500,0,84459,NA,NA,NA,123573,143956,23850,0,113456,NA,NA,NA
"04216000","UNIVERSAL TRAINING INSTITUTE",95711,90659,0,0,167890,NA,NA,NA,279262,457110,13070,0,373502,NA,NA,NA,407480,591202,16560,0,432138,NA,NA,NA,292308,404573,34740,0,500637,NA,NA,NA,332774,504412,56387,0,427075,NA,NA,NA
"04216500","RIZZIERI INSTITUTE",16432,14541,0,0,27002,NA,NA,NA,97523,92598,4951,0,96933,NA,NA,NA,84732,116603,3500,0,98159,NA,NA,NA,83684,128232,5535,0,89353,NA,NA,NA,82299,123808,2644,0,98851,NA,NA,NA
"04218200","PAUL MITCHELL THE SCHOOL - JERSEY SHORE",80153,66388,0,0,105962,NA,NA,NA,462446,626789,137478,0,471516,NA,NA,NA,424372,722547,102245,0,395986.78,NA,NA,NA,397951,523311,104391,0,357769.66,NA,NA,NA,350484,553758,135190,0,343040.81,NA,NA,NA
"04218500","SALON PROFESSIONAL ACADEMY THE",17500,30199,0,0,NA,NA,NA,NA,175717,269141,0,0,236492,NA,NA,NA,343917,519528,61698,0,446109.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6251,NA,NA,NA,NA,NA,NA,10000,NA
"04226200","HEALTHCARE PREPARATORY INSTITUTE",3500,2000,0,0,NA,NA,NA,NA,66674,99859,0,0,93736,NA,NA,NA,140036,261295,5770,0,227260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00270400","COLLEGE OF NEW ROCHELLE (THE)",8846745,17072115,711081,1089608,12453417,596558,730099,328029,8477145,15398687,624584,911820,12356378,585755,630874,286570,8590747,15423727,1018821,1061974,11347743.94,604198,814021,294183,8904759,16072641,1351459,1040143,10068792,590551,480249,233824,3344083,9096874,160910,661360,8426809.83,389213,328358,570863
"04179800","SOTHEBY'S INSTITUTE OF ART - NY",0,368625,0,251347,NA,NA,NA,NA,0,814750,0,735817,NA,NA,NA,NA,0,727750,0,1265639,NA,NA,NA,NA,0,607125,0,1325970,NA,NA,NA,NA,0,735250,0,1522861,NA,NA,NA,NA
"04207600","AMERICAN ACADEMY OF PERSONAL TRAINING",33579,44828,0,0,NA,NA,NA,NA,124083,207891,22875,0,NA,NA,NA,NA,126265,197595,50306,0,NA,NA,NA,NA,112033,190132,29369,0,NA,NA,NA,NA,54269,94723,46055,0,NA,NA,NA,NA
"04208800","GLORIA FRANCIS SCHOOL OF MAKE-UP ARTISTRY",14537,6389,1613,0,23247,NA,NA,NA,101043,126843,4382,0,128459,NA,NA,NA,111214,146637,30323,0,170137,NA,NA,6240,65905,86079,6056,0,106116,NA,NA,3960,60264,87538,0,0,113127,NA,6048,NA
"04213500","SHARP EDGEZ BARBER INSTITUTE",36165,50690,0,0,100205,NA,NA,NA,157852,197555,7605,0,256644,NA,NA,NA,136489,164940,0,0,217250,NA,NA,NA,137403,165810,3500,0,202876.87,NA,NA,NA,212848,340525,24054,0,332658.83,NA,NA,NA
"04228300","PAUL MITCHELL THE SCHOOL",3500,6000,0,0,NA,NA,NA,NA,61334,60770,0,0,119457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03416400","VALLEY BEAUTY SCHOOL",11441,2000,0,0,118124,NA,NA,NA,NA,NA,NA,NA,42338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03583300","OHIO INSTITUTE OF ALLIED HEALTH",3500,6000,0,0,NA,NA,NA,NA,42639,76228,0,0,54906,NA,NA,NA,90241,152149,4180,0,136686,NA,NA,NA,155773,270514,0,0,178522,NA,NA,NA,127267,232067,0,0,183412,NA,NA,NA
"04220900","NATIONAL PERSONAL TRAINING INSTITUTE OF COLUMBUS",27839,29031,0,0,46846,NA,NA,NA,121839,164605,3200,0,131684,NA,NA,NA,82442,129601,1671,0,87283,NA,NA,NA,84660,147573,22171,0,99093.55,NA,NA,NA,63231,123835,6950,0,96267,NA,NA,NA
"02311000","PAUL MITCHELL THE SCHOOL",31612,26254,0,0,NA,NA,NA,NA,303645,271333,11500,0,360167,NA,NA,NA,589060,666281,57797,0,536395,NA,NA,NA,646127,680915,33571,0,593634.72,NA,NA,NA,473381,519739,17332,0,386722.7,NA,NA,NA
"04194900","TILLAMOOK BAY COMMUNITY COLLEGE",145193,131067,0,0,89315,NA,NA,NA,376749,213226,0,0,924331,9016,NA,9200,346025,155918,0,0,711481,14950,NA,15000,232377,72275,0,0,476513,10812,NA,16625,193091,78895,0,0,562932,NA,16400,10600
"00791200","THADDEUS STEVENS COLLEGE OF TECHNOLOGY",382156,848064,138925,0,2222745,NA,NA,NA,583170,1381349,113390,0,2198970,NA,NA,NA,655426,1643541,167708,0,2227209,NA,NA,40032,857094,1650769,228471,0,2394210,NA,NA,39805,1013664,1511744,308457,0,2672834,NA,40865,NA
"04215500","CHAMP'S BARBER SCHOOL",10500,7250,0,0,2823,NA,NA,NA,262131,356138,34453,0,426399,NA,NA,NA,142183,206173,0,0,193894,NA,NA,NA,88693,122611,4000,0,142265,NA,NA,NA,115796,173691,16935,0,178457.78,NA,NA,NA
"04224600","BARBER SCHOOL OF PITTSBURGH",17500,29040,0,0,13487,NA,NA,NA,156813,196662,16729,0,220358,NA,NA,NA,141626,201946,7561,0,186886,NA,NA,NA,168098,260500,4994,0,274133.23,NA,NA,NA,268921,391609,77326,0,293051.74,NA,NA,NA
"04226300","DIVINE CROWN ACADEMY OF COSMETOLOGY",12808,11606,0,0,NA,NA,NA,NA,53227,49512,0,0,86854,NA,NA,NA,73484,44308,0,0,121595.65,NA,NA,NA,68469,65911,4015,0,106288.11,NA,NA,NA,55091,61785,0,0,81245,NA,NA,NA
"03112100","DEWEY UNIVERSITY",0,525500,0,0,21278966,235172,NA,328620,81321,443458,0,0,17023412,197884,NA,242000,217283,587595,0,0,13462838.63,198198,NA,303500,270564,792094,0,0,11929509.64,203942,NA,278956,430045,1062868,0,0,9093105.63,NA,286000,222554
"04223900","MIND BODY INSTITUTE",2722,3575,0,0,NA,NA,NA,NA,32674,32297,0,0,65046,NA,NA,NA,50525,92124,4911,0,56486,NA,NA,NA,39118,82094,1957,0,69591,NA,NA,NA,62017,94414,4021,0,54635,NA,NA,NA
"03276300","ACADEMY OF HAIR DESIGN",89307,130686,0,0,764518,NA,NA,NA,390609,584584,47979,0,689393,NA,NA,NA,305960,433987,41778,0,520962,NA,NA,NA,313192,458446,44500,0,525408,NA,NA,NA,329383,650617,60894,0,597845,NA,NA,NA
"03277300","ACADEMY OF HAIR DESIGN",37832,64283,0,0,297382,NA,NA,NA,155468,243667,0,0,241958,NA,NA,NA,105682,159428,0,0,209665,NA,NA,NA,81734,134594,21142,0,175776,NA,NA,NA,51877,125740,2862,0,141529,NA,NA,NA
"04215000","TOTAL TRANSFORMATION INSTITUTE OF COSMETOLOGY",8250,10500,0,0,7528,NA,NA,NA,103813,106520,0,0,160855,NA,NA,NA,105372,84066,0,0,135371,NA,NA,NA,123880,97025,43804,0,149741,NA,NA,NA,112136,100451,0,0,148776.52,NA,NA,NA
"04219700","GEMINI SCHOOL OF VISUAL ARTS & COMMUNICATION",13500,11000,23800,0,NA,NA,NA,NA,22500,14860,35906,0,9936,NA,NA,NA,35500,31000,58280,0,30410,NA,NA,NA,52250,52000,41276,0,46200,NA,NA,NA,55000,60000,30519,0,47235,NA,NA,NA
"04226400","MT TRAINING CENTER",11848,14425,0,0,9778,NA,NA,NA,161364,268660,0,0,305127,NA,NA,NA,250789,410451,0,0,478532.95,NA,NA,NA,275236,448610,1635,0,486243.44,NA,NA,NA,330903,570189,2942,0,573183.41,NA,NA,NA
"04231900","ALAMO CITY BARBER COLLEGE",875,1500,0,0,NA,NA,NA,NA,149887,175239,0,0,257042,NA,NA,NA,398953,478783,18186,0,504545,NA,NA,NA,428249,521027,22560,0,736125.58,NA,NA,NA,605085,739176,21198,0,831320.98,NA,NA,NA
"04211500","BEAUTIFUL YOU SCHOOL OF NAIL TECHNOLOGY",6125,13825,0,0,NA,NA,NA,NA,11025,23600,0,0,NA,NA,NA,NA,19090,37495,0,0,31353.25,NA,NA,NA,17000,19320,0,0,25976.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04218300","MIDWIVES COLLEGE OF UTAH",23417,35000,0,0,53031,NA,NA,NA,257124,349403,0,0,286923,NA,NA,NA,280474,411676,0,0,343971,NA,NA,NA,290240,388738,0,0,348308.67,NA,NA,NA,275232,385484,0,0,395153,NA,NA,NA
"04220400","CHRYSM INSTITUTE OF ESTHETICS (THE)",45146,71342,0,0,74675,NA,NA,NA,98051,171947,7500,0,175385,NA,NA,NA,101522,200470,23798,0,201470,NA,NA,NA,149181,300543,39028,0,196811,NA,NA,NA,126688,249763,3023,0,266058,NA,NA,NA
"04221000","STANDARD HEALTHCARE SERVICES, COLLEGE OF NURSING",50750,32000,0,0,NA,NA,NA,NA,441930,466407,0,0,552938,NA,NA,NA,624681,899610,18540,0,640757,NA,NA,NA,736409,1141225,28436,0,724451.22,NA,NA,NA,988298,1651241,48864,0,886733.4,NA,NA,NA
"00378700","SEATTLE CENTRAL COMMUNITY COLLEGE",201460,91354,0,0,8863093,246048,NA,332022,NA,NA,NA,NA,NA,267642,NA,399166,NA,NA,NA,NA,NA,238852,NA,336951,NA,NA,NA,NA,NA,260830,NA,365282,NA,NA,NA,NA,NA,NA,361037,211675
"01124500","WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE",0,27653866,0,13129577,NA,68878,551701,NA,0,28589361,0,13216080,NA,86491,567702,NA,0,27740488,0,14458254,NA,109472,542900,NA,0,28136112,0,15255210,NA,130719,524800,NA,0,28073277,0,16819578,NA,438900,NA,138855
"04139900","FUTURE GENERATIONS GRADUATE SCHOOL",0,8250,0,0,NA,NA,NA,NA,0,8750,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00122000","MASTER'S COLLEGE AND SEMINARY",2869045,2629754,1684178,0,1586753,162640,76600,81242,2736367,2487690,1595557,0,1593370,161321,87000,79960,NA,NA,NA,NA,NA,159430,78000,87453,NA,NA,NA,NA,NA,154607,12000,84795,NA,NA,NA,NA,NA,NA,78046,148146
"00125100","OTIS COLLEGE OF ART AND DESIGN",3045356,3215568,4349401,525526,2500500,154287,4500,126349,2892672,2963008,4819450,431087,2334954,130032,12187,120365,2729142,2790296,5149419,470468,2241457.77,152119,4000,147600,2522313,2573370,5267816,543596,1987138.45,157863,11100,102715,2307063,2493090,5604274,587484,1899939.82,NA,104751,137661
"00128700","SANTA ROSA JUNIOR COLLEGE - SANTA ROSA",1621426,974530,0,0,15520007,345279,NA,188866,1630500,974398,0,0,16021703,334862,NA,162441,1370771,854974,0,0,14839581.51,333732,NA,139560,953352,714240,0,0,10515481.56,316494,NA,155059,1177510,806421,0,0,15124793,NA,194084,277099
"00143400","AMERICAN UNIVERSITY",13015458,71963688,23357361,47463616,7315332,2352173,2034967,840000,13685749,70922649,25517831,45606079,5560894,1683632,1642853,786667,14047862,71207957,26635151,44267018,5559235.03,1762745,1694983,1163334,14062320,75939226,26916768,45515820,5659233.5,1704524,1230319,1289772,14835294,78443317,27561252,48126119,5874065.42,1038584,974667,1573790
"00143700","CATHOLIC UNIVERSITY OF AMERICA",7477598,28616322,14714118,16361210,1862426,566616,913370,675697,7104351,28972767,13214749,13488622,1867358,548517,982180,605260,6545931,28275869,11553425,12136087,1987026,612222,1159710,629734,6019182,27073540,9959046,11311646,1797902,531874,1088038,654144,5546255,25126841,9400739,10543443,1831113,1069773,630000,579801
"00150900","NOVA SOUTHEASTERN UNIVERSITY-DAVIE",16030033,413085215,7004530,142269664,10362289,3167043,974902,1442231,13621499,394423600,6809136,149914337,10040203,2733958,1092447,1360285,12634342,366366425,7427244,155589277,9334043.8,2422668,841609,1506955,12074575,353318965,8956809,180314481,8561465.6,2531080,1051556,1470644,10885612,333630329,8862509,190961118,8178139.88,1058483,1407982,2712538
"00158100","MIDDLE GEORGIA STATE UNIVERSITY",9131357,10878786,852150,0,18664986,85531,NA,75250,14090523,17316447,1300978,0,17611495,235860,NA,224556,13393585,15069644,2958795,0,16558854.44,187250,NA,212806,13852753,14742716,5289285,0,16361891.75,209491,NA,199867,12265044,13704827,5484855,9442,14903747.56,NA,132669,172865
"00166400","UNIVERSITY OF ST. FRANCIS",4618440,16137431,3002123,2564681,2569503,271462,180000,193955,4493365,16144920,3004740,2290292,2670425,267692,180000,192864,4239873,16796757,3214404,1946253,2601650,255741,240000,201280,4113909,17088160,3548941,1895228,2424324.27,223409,250000,208895,4063467,15778558,3797732,2202153,2481901.2,224313,206767,250352
"00166500","COLUMBIA COLLEGE CHICAGO",27838370,33946694,47297913,1824136,15379893,539093,NA,616750,26056379,31293556,46156027,2508074,15615706,385387,NA,552000,25594616,29006996,47466969,2419639,8634477,528287,NA,811333,21986646,23863556,44350338,1931640,13687720.43,589057,NA,827510,18924288,20355465,41784030,1814919,11668125.28,NA,449250,490784
"00168200","GARRETT-EVANGELICAL THEOLOGICAL SEMINARY",0,2681954,0,323071,NA,71397,40750,NA,0,2453840,0,277385,NA,96842,43500,NA,0,1849185,0,252924,NA,80725,14000,NA,0,1708807,0,206463,NA,76930,10000,NA,0,1540896,0,120510,NA,NA,NA,65778
"00182800","INDIANA UNIVERSITY PURDUE UNIVERSITY FT WAYNE",20981475,24111149,2109001,15990,17985148,422978,425562,444291,17603546,21670900,2022285,32843,16370724,402277,431732,346073,14867948,19212675,1744540,43246,14670676.1,253729,401731,368816,13204678,17002897,1711940,35274,13297943.07,340501,435471,362933,11980857,15297687,1623874,30485,12851087.48,30759,291943,363808
"00183000","ROSE-HULMAN INSTITUTE OF TECHNOLOGY",4446767,3490720,7710067,51635,1465631,365218,850329,194447,4394965,3433001,7003416,67249,1429237,374910,1622467,168202,4334972,3483264,6896369,86492,1334366,340730,822817,188533,4038983,3298782,6811615,29715,1150609,291478,613821,194041,3847735,3162953,6579549,92142,1088548,1001945,172500,336916
"00183500","ST MARY OF THE WOODS COLLEGE",2196125,4135348,585699,0,1687231,57651,32125,79584,2381980,4383980,440251,0,1885039,61847,69682,52691,NA,NA,NA,NA,NA,58603,45375,64307,NA,NA,NA,NA,NA,55252,42195,61000,NA,NA,NA,NA,NA,37000,60021,56195
"00183600","ST MARYS COLLEGE",3101688,2928430,3317792,0,1312045,362805,231690,169125,3150188,2929141,3267339,0,1374543,328463,183900,134875,3126701,3034927,3301198,20625,1344148.62,267896,293207,123750,3491582,3716356,3938411,129929,1622960.86,271396,256464,147250,3387881,4094382,3820534,216968,1543673.08,215925,130848,227203
"00188900","ST AMBROSE UNIVERSITY - MAIN CAMPUS",6574671,14754403,5359095,1250353,2771261,511612,90000,165127,6361818,14695706,5418018,1574417,2695730,479404,89540,141845,6321311,15406571,5869158,1865405,2753582.26,479682,279250,165027,5695644,15269310,5560206,2656182,2553550.01,450170,315528,168224,5641653,15642279,5432290,3636610,2799099.19,287451,157571,417949
"00190200","COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL",5280585,4210378,35407,0,8438033,115918,NA,87768,5075725,3190241,25356,0,6705273,127564,NA,106250,3452305,2051968,39400,0,5287636.89,120402,NA,68750,2739392,1688342,36129,0,4620635.3,102916,NA,68750,2892438,2511778,57759,0,4298873,NA,106250,102123
"00191600","FT SCOTT COMMUNITY COLLEGE",2229507,2125315,11166,0,3699072,64566,NA,33934,1876572,1741714,7344,0,3446362,78870,NA,30499,1069817,1038044,16176,0,1708758,78086,NA,34660,1304769,1353431,42061,0,2434486,76013,NA,34249,1139919,1419261,31420,0,3333286,NA,40993,83036
"00195200","ASBURY UNIVERSITY",3427789,5837309,1382775,156600,2414409,342820,332979,147300,3668690,6510815,1348626,225622,2403430,329270,338000,139500,2828466,4801077,1316792,89476,2352868.5,296782,291064,139375,3478132,5801276,1862672,134664,2185309.5,276510,306905,147250,3509568,5597579,2092348,90175,2229541,315636,134772,302125
"00202300","UNIVERSITY OF HOLY CROSS",2311444,4947044,34380,0,1754686,46740,NA,55100,2037127,5287932,38401,0,1877021,40830,NA,46180,2167899,6104137,82132,12822,1875837,45577,NA,50170,2219217,6468271,198016,90544,1716817,59200,NA,45025,2172151,6794597,373060,168301,1624778.03,NA,43575,61261
"00202500","SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE",15981748,46840670,2339901,5200291,16730476,909412,NA,780767,15807009,44074878,2543944,5758144,17517370,862513,NA,681890,15171149,40813171,4219172,4986802,17457038.21,905555,NA,775412,15717672,38829484,7250133,6083996,18071621.32,862725,NA,819863,15684081,37758512,7780502,7767295,17727242.52,NA,879075,998598
"00203300","UNIVERSITY OF MAINE PRESQUE ISLE",1941217,1849786,63470,0,2216546,428405,163160,459178,1681179,1717115,65379,0,1994541,463129,141453,405756,1490551,1395953,59425,0,2047450,421689,143548,413633,1364716,1263040,100113,0,1887091,453643,143385,424513,1407713,1227885,97411,0,1887417,80043,422407,444263
"00209500","ST MARYS COLLEGE OF MARYLAND",2366437,2968854,4521219,163106,1334692,102746,57000,30234,2398572,3045477,4376189,31755,1389125,100766,58000,30720,2077570,2941999,4571662,109040,1186790.37,81681,71800,33815,2399883,3138891,4965390,110729,1524779.23,75679,NA,29441,2526473,2920153,4922645,76442,1525416.38,NA,35503,43066
"00215000","FISHER COLLEGE - BOSTON",3953365,4126823,1828728,0,3428858,70128,60978,115712,3960753,4023970,1950917,0,3433176,69467,80250,91262,4202042,4441722,3085056,0,3645092,98899,95000,157672,3456180,3762079,3416036,0,3603811,81543,106250,121100,3930703,4608237,3618271,0,3252825,140000,145750,63537
"00221000","UNIVERSITY OF MASSACHUSETTS AT DARTMOUTH",18541745,28088667,6244127,2820345,12083497,1579607,300000,291883,18388512,26833989,6376998,2235338,12273826,1554209,399721,278283,18021599,25143102,6886025,1793760,12407765,1232757,149744,307147,16971826,24209609,8051068,2034072,11810013,1283251,216450,291660,16392687,23237722,8210399,2389021,11812916,423420,290730,1255566
"00222200","UNIVERSITY OF MASSACHUSETTS AT BOSTON",26189347,44602136,2243009,212421,20309004,1593507,2345000,1942900,26289752,44256958,1997642,228584,22061470,1524753,1701530,1945309,24958132,41346668,2069418,339234,22739847,1556752,1585450,1984897,24209479,40697237,2368519,403587,22101672,1499212,1821074,1997536,22911664,37436812,2379359,666226,22196614.33,1316187,2046734,1590472
"00223300","WORCESTER POLYTECHNIC INST",8970123,8541476,7177612,140703,2478061,545914,1674789,554501,9140144,10202621,7515432,234845,2633207,532066,1681197,554501,8654732,9496644,7698193,206587,2427049,456783,1633651,554501,8579277,9320897,7726605,221699,2368136,427779,1510124,664501,7994427,8029742,7739587,286503,2224607,1347424,554501,527700
"00226800","GRAND VALLEY ST UNIVERSITY",49681751,78862951,37578804,1483470,29849633,1755693,1810929,1195953,45164324,75607720,39855225,4847916,29819249,1739203,1810221,1083799,43338294,76831869,39595243,5359907,29353469,1381052,1453690,1498756,41612836,74829372,42211285,5821451,28378198,1422132,1380692,1458467,41164715,74071285,45167371,6809030,29066589,852445,1661768,1314136
"00229200","MICHIGAN TECHNOLOGICAL UNIV",11248862,11217731,6765382,133460,5756192,271178,1924130,311277,10854908,11320662,7115142,54796,5687613,277820,2023879,313501,10711155,11367016,7325415,60359,5634239,272930,2201972,312413,10703423,11052074,7768370,154686,5558830,329035,1835751,297764,11271366,11060368,8049412,63998,5761240,2009529,297764,321180
"00229400","MONROE COUNTY COMMUNITY COLLGE",2505104,2763954,12350,0,5595802,41577,NA,100674,2056117,2451734,26187,0,4583373,90111,NA,94886,1663907,2209258,35136,0,3890307.13,99531,NA,113342,1588301,2163435,24328,0,3489790.33,83650,NA,48733,1418149,1984865,22611,0,3293261.59,NA,54806,61583
